spy_return_1d,spy_volatility,vixy_level,market_trend,recent_volatility,timestamp,signal_threshold,top_n_trades,l1_risk_factor,sharpe_ratio,total_return,volatility
-0.018888766154865788,0.16442251844871458,16.0,-1,0.010357645089386393,2024-08-02,0.35,2,0.3,-2.9840179757899197,-0.14719490922066,0.04932675553461438
-0.018888766154865788,0.16442251844871458,16.0,-1,0.010357645089386393,2024-08-02,0.35,2,0.5,-2.9840421734623344,-0.24532484870110002,0.0822112592243573
-0.018888766154865788,0.16442251844871458,16.0,-1,0.010357645089386393,2024-08-02,0.35,2,0.7,-2.984052544013505,-0.34345478818154,0.11509576291410022
-0.018888766154865788,0.16442251844871458,16.0,-1,0.010357645089386393,2024-08-02,0.35,3,0.3,-2.841921881704685,-0.1401856278292,0.04932675553461438
-0.018888766154865788,0.16442251844871458,16.0,-1,0.010357645089386393,2024-08-02,0.35,3,0.5,-2.841944927106985,-0.23364271304866668,0.0822112592243573
-0.018888766154865788,0.16442251844871458,16.0,-1,0.010357645089386393,2024-08-02,0.35,3,0.7,-2.841954803822386,-0.32709979826813335,0.11509576291410022
-0.018888766154865788,0.16442251844871458,16.0,-1,0.010357645089386393,2024-08-02,0.35,4,0.3,-2.699825787619451,-0.13317634643774,0.04932675553461438
-0.018888766154865788,0.16442251844871458,16.0,-1,0.010357645089386393,2024-08-02,0.35,4,0.5,-2.6998476807516356,-0.22196057739623334,0.0822112592243573
-0.018888766154865788,0.16442251844871458,16.0,-1,0.010357645089386393,2024-08-02,0.35,4,0.7,-2.6998570636312667,-0.3107448083547267,0.11509576291410022
-0.018888766154865788,0.16442251844871458,16.0,-1,0.010357645089386393,2024-08-02,0.35,5,0.3,-2.557729693534217,-0.12616706504628,0.04932675553461438
